Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,Returns,MA_10,MA_50,Target
2015-05-13,28.13644027709961,28.399919425982123,28.105180183465016,28.167700370734202,138776800,0.001112437790147025,28.180077171325685,28.142613830566408,1
2015-05-14,28.792903900146484,28.792903900146484,28.39322103167603,28.449042870725208,180814000,0.02333143839738594,28.276550674438475,28.146832542419432,0
2015-05-15,28.752714157104492,28.913481328066453,28.627673781266235,28.81970104618776,152832000,-0.001395821108609585,28.284508514404298,28.159720001220702,1
2015-05-18,29.069780349731445,29.18812237147555,28.661164094483212,28.66563079542484,203531600,0.011027348266828163,28.32973289489746,28.178103828430174,0
2015-05-19,29.042985916137695,29.223848116196663,28.946970588357917,29.18142297650986,178532800,-0.0009217281063493843,28.436760902404785,28.19355037689209,0
2015-05-20,29.040746688842773,29.24617060303671,28.879979554761622,29.027349995518332,145819600,-7.710045039399649e-05,28.561131095886232,28.220648078918458,1
2015-05-21,29.337722778320312,29.391312965217566,28.989395081224014,29.04298526812127,158921600,0.01022618642211559,28.69800548553467,28.263780250549317,1
2015-05-22,29.594507217407227,29.690522560457005,29.339959745898334,29.38461994662565,182384000,0.008752705212575984,28.807863235473633,28.302220039367675,0
2015-05-26,28.9425106048584,29.677128031092586,28.83086690907407,29.607909484841535,282790400,-0.02203100081238485,28.8815486907959,28.33144443511963,1
2015-05-27,29.48285484313965,29.5319783237903,29.038515277836858,29.10326709846147,183332800,0.018669570365141164,29.01931667327881,28.365427436828615,0
2015-05-28,29.424800872802734,29.462759305920756,29.272967140330646,29.442664266110135,122933200,-0.001969075608375892,29.14815273284912,28.38895488739014,0
2015-05-29,29.089872360229492,29.35111812101568,29.005022086658286,29.30199463706332,203538000,-0.011382524354916379,29.177849578857423,28.399424362182618,1
2015-06-01,29.147932052612305,29.337727681720942,29.038523420832306,29.089878562424854,128451200,0.001995873053818764,29.2173713684082,28.415368766784667,0
2015-06-02,29.01841926574707,29.174719695721333,28.875515528757198,28.99608917271053,134670400,-0.004443292465189708,29.212235260009766,28.43583827972412,1
2015-06-03,29.054155349731445,29.237252652834727,29.005031849244972,29.174732453505637,123934000,0.001231496576609148,29.21335220336914,28.451196823120117,0
2015-06-04,28.884445190429688,29.15685596830067,28.78396658710536,28.93356866887159,153800400,-0.005841166513323781,29.197722053527833,28.465473709106444,0
2015-06-05,28.725915908813477,28.958136658313954,28.66116407712451,28.91571151713053,142507200,-0.005488396282880226,29.13654136657715,28.49130016326904,0
2015-06-08,28.536123275756836,28.850959248843054,28.319534279272943,28.781737310168158,210699200,-0.006607017637283108,29.030702972412108,28.509506149291994,0
2015-06-09,28.451274871826172,28.598645346452834,28.049358647798414,28.290507700796127,224301600,-0.0029733682851990073,28.981579399108888,28.530417823791502,1
2015-06-10,28.77726936340332,28.879979617175298,28.547282005039268,28.56291204846722,156349200,0.011457992411439077,28.911020851135255,28.543974227905274,0
2015-06-11,28.71251678466797,29.067542819658165,28.68795504222306,28.844255490920546,141563600,-0.0022501293613944595,28.839792442321777,28.564863090515136,0
2015-06-12,28.39545249938965,28.654466648645087,28.382055803237584,28.623206555258715,147544800,-0.011042720067215739,28.770350456237793,28.580211181640625,0
2015-06-15,28.339632034301758,28.41108392315489,28.069454526339996,28.156536462643892,175955600,-0.001965824108247305,28.68952045440674,28.589684410095217,1
2015-06-16,28.49146270751953,28.547284539510578,28.216820248109983,28.364188998721836,125976400,0.005357538624143121,28.636824798583984,28.593166427612303,0
2015-06-17,28.424484252929688,28.553989639077844,28.299442161288418,28.518264543999997,131672400,-0.0023508254131215933,28.573857688903807,28.601268005371093,1
2015-06-18,28.553987503051758,28.65000113774058,28.40661872861507,28.408852079248966,141628800,0.004556045730494507,28.540811920166014,28.61378303527832,0
2015-06-19,28.268178939819336,28.540589786812227,28.223522150021005,28.516028041358947,218867600,-0.010009409831179483,28.4950382232666,28.616312561035155,1
2015-06-22,28.49370002746582,28.594178657629293,28.37535799972522,28.466904931100128,136157200,0.00797791354464672,28.4907958984375,28.62095115661621,0
2015-06-23,28.364192962646484,28.49370003981576,28.330699518061692,28.464673296400864,121075600,-0.0045451122421623635,28.482087707519533,28.62411144256592,1
2015-06-24,28.605344772338867,28.982700968359474,28.384290755618192,28.404385800980332,221123600,0.008501980296423683,28.464895248413086,28.634540557861328,0
2015-06-25,28.469141006469727,28.848728871803647,28.469141006469727,28.772811980155872,127752400,-0.004761479609952102,28.44055767059326,28.64011116027832,0
2015-06-26,28.301668167114258,28.57854397041474,28.248079686631247,28.507092095255032,176267200,-0.0058826095004906875,28.431179237365722,28.645044898986818,0
2015-06-29,27.805967330932617,28.23914524016295,27.794803988006763,28.013624589078955,196645600,-0.017514898176837157,28.377812767028807,28.64637969970703,1
2015-06-30,28.006929397583008,28.160998197819048,27.87965568977192,28.0381894869719,177482800,0.007227299962581535,28.329359436035155,28.63905921936035,1
2015-07-01,28.268178939819336,28.3440975267333,28.13197351632289,28.33516582806417,120955200,0.009328032306850309,28.313728904724123,28.640032234191896,0
2015-07-02,28.23245620727539,28.288278050960418,28.08285237150343,28.230222856534695,108844000,-0.0012637083067853494,28.281575775146486,28.632686309814453,0
2015-07-06,28.13420295715332,28.1855597914771,27.87742219262861,27.89751893772821,112241600,-0.0034801523962605385,28.268178176879882,28.61870574951172,0
2015-07-07,28.064992904663086,28.167704900773476,27.636279816424906,28.109649701738,187787200,-0.0024599969153431545,28.22530746459961,28.600628204345703,0
2015-07-08,27.368335723876953,27.830540559785625,27.361637374646737,27.794815462708602,243046400,-0.024822995079766486,28.125721740722657,28.55807762145996,0
2015-07-09,26.810110092163086,27.701026076730777,26.620316199206663,27.654135941074284,314380000,-0.020396769366829104,27.94619827270508,28.51365695953369,1
2015-07-10,27.526859283447266,27.654132981909285,27.06465462023815,27.227655105975742,245418000,0.02673428750647666,27.85197010040283,28.492110023498537,1
2015-07-13,28.05828285217285,28.080611241396998,27.7590769852192,27.917610763321612,165762000,0.019305637568509226,27.827631568908693,28.496712303161623,0
2015-07-14,28.047130584716797,28.21682948652353,27.919856834248666,28.143144235318907,127072400,-0.00039746792470551906,27.851747894287108,28.48419219970703,1
2015-07-15,28.317306518554688,28.39099176555159,28.040430634031658,28.0716907321126,134596800,0.009632926014367937,27.882785606384278,28.478187599182128,1
2015-07-16,28.694650650024414,28.708050750428526,28.435638259261328,28.522720172871473,144889600,0.0133255658062843,27.925432777404787,28.49262649536133,1
2015-07-17,28.9425106048584,28.9425106048584,28.650004667038697,28.821936912533218,184658800,0.008637845355115914,27.996438217163085,28.51553581237793,1
2015-07-20,29.489561080932617,29.690518327173155,29.18365510362248,29.24394364033243,235600800,0.018901279282329764,28.131974029541016,28.545947456359862,0
2015-07-21,29.194822311401367,29.67935547360729,29.09881038203511,29.66372713010115,307025600,-0.009994681464480015,28.244956970214844,28.559925308227537,0
2015-07-22,27.960044860839844,28.022565052133587,27.238825903164294,27.238825903164294,461802400,-0.04229439855433914,28.304127883911132,28.55501308441162,0
2015-07-23,27.946643829345703,28.377586753004575,27.92431373287769,28.17886115997897,203998000,-0.0004792922028858948,28.417781257629393,28.551842460632326,0
2015-07-24,27.79927635192871,28.076152201653453,27.66530427648431,27.98237191919711,168649200,-0.005273172632709766,28.445022964477538,28.545099182128908,0
2015-07-27,27.412988662719727,27.60055093250438,27.267853240365948,27.484440550364504,177822000,-0.013895602328590217,28.380493545532225,28.51750087738037,1
2015-07-28,27.5491943359375,27.667538069746648,27.3638671186555,27.5491943359375,134472400,0.004968654636442693,28.330699920654297,28.49343048095703,0
2015-07-29,27.462114334106445,27.575991374671265,27.301347148261407,27.49784113253757,148046800,-0.0031608910507215926,28.245180702209474,28.46127716064453,0
2015-07-30,27.32366943359375,27.368326215311846,27.176298987539383,27.31250438639071,134513200,-0.0050413052261149005,28.108082580566407,28.426890830993653,0
2015-07-31,27.084754943847656,27.383959160865977,26.997673017787267,27.37502746286655,171540000,-0.00874386547263506,27.922307014465332,28.38777099609375,0
2015-08-03,26.446157455444336,27.368333708425062,26.240731774075797,27.129416283371835,279904000,-0.023577746585755177,27.617966651916504,28.32993968963623,0
2015-08-04,25.597665786743164,26.28092464255406,25.287296456584127,26.21840444706124,496554400,-0.03208374109284817,27.258250999450684,28.25000286102295,1
2015-08-05,25.76736068725586,26.222867088448904,25.03051174636031,25.22030565430392,397250400,0.006629311513262293,27.038982582092284,28.1864998626709,1
2015-08-06,25.82343292236328,26.130721855515446,25.5968931323742,26.0118441672273,211612000,0.0021760954017753242,26.82666149139404,28.11331142425537,1
2015-08-07,25.910913467407227,26.07465181887954,25.682130178595333,25.700074435710377,154681600,0.003387641964836874,26.637825202941894,28.04303367614746,1
2015-08-10,26.852964401245117,26.913524125357984,26.137453032004053,26.137453032004053,219806400,0.03635730307319629,26.581822776794432,27.998295516967772,0
2015-08-11,25.455581665039062,26.507539920424335,25.419694871898546,26.42454903744614,388331200,-0.052038304424269155,26.37246150970459,27.924448509216308,1
2015-08-12,25.848106384277344,25.88848010107389,24.58979420725311,25.2402588839715,404870000,0.01541998624912111,26.21106071472168,27.861042251586912,0
2015-08-13,25.82792091369629,26.108293477433204,25.691098965692007,26.027546042176308,194143200,-0.0007809264741084343,26.061485862731935,27.79651756286621,1
2015-08-14,26.009601593017578,26.088105568025565,25.572221081359995,25.641752929044454,171718000,0.007034274261887852,25.953970527648927,27.739020690917968,1
2015-08-17,26.278759002685547,26.388664562359022,25.90642343750448,26.02754458360224,163538800,0.010348386487404992,25.93723068237305,27.69007755279541,0
2015-08-18,26.130725860595703,26.341566599691646,26.020820282480347,26.11502506372208,138242800,-0.005633186181840499,25.9905366897583,27.64196960449219,0
2015-08-19,25.796518325805664,26.135207137595437,25.72249956113972,26.041002370525103,193146000,-0.012789829741928993,25.99345245361328,27.588874473571778,0
2015-08-20,25.26717758178711,25.648483611062783,25.038392595214948,25.58792388594571,274006400,-0.020519852227074642,25.937826919555665,27.518672637939453,0
2015-08-21,23.72176170349121,25.098951562027775,23.697088781656007,24.769233162283008,513102000,-0.06116298004767473,25.718911743164064,27.41885753631592,0
2015-08-24,23.129613876342773,24.40362677759417,20.63541912283421,21.27915509630601,648825200,-0.0249622196930378,25.346576690673828,27.31354076385498,1
2015-08-25,23.268674850463867,24.921751784034296,23.214843807743076,24.921751784034296,414406400,0.006012247971995954,25.127886009216308,27.212121620178223,1
2015-08-26,24.603252410888672,24.648111334122248,23.562509648293958,24.020076141302784,387098400,0.05735511665367565,25.003400611877442,27.134357414245606,1
2015-08-27,25.327735900878906,25.39951120986132,24.67727120064296,25.172971406945223,338464400,0.029446655177573167,24.953382110595705,27.07242244720459,1
2015-08-28,25.41072654724121,25.415211755332983,25.018204955765285,25.15951211264362,212657600,0.003276670551489058,24.893494606018066,27.00955722808838,0
2015-08-31,25.291851043701172,25.688857877651053,25.12138403005911,25.12811269840866,224917200,-0.004678162323262902,24.794803810119628,26.950030670166015,0
2015-09-01,24.161380767822266,25.094459555420123,24.080633351142133,24.7064249747842,307383600,-0.04469701620200095,24.597869300842284,26.863384284973144,1
2015-09-02,25.197650909423828,25.197650909423828,24.4776541230003,24.724383433113992,247555200,0.04288952488103037,24.537982559204103,26.80005344390869,0
2015-09-03,24.75577163696289,25.296328943723697,24.681752883985897,25.231282316373427,212935600,-0.01753652648214421,24.48684196472168,26.723061981201173,0
2015-09-04,24.509050369262695,24.77372217125578,24.338585061120977,24.441761972235767,199985200,-0.009966211973446049,24.565570831298828,26.64386016845703,1
2015-09-08,25.190914154052734,25.246988668124622,24.74456150119284,25.06530779013438,219374400,0.027820897771101638,24.771700859069824,26.5816450881958,0
2015-09-09,24.70642852783203,25.574460815088862,24.6211941806021,25.516144558967323,340043200,-0.01923255437487803,24.91547622680664,26.519654312133788,1
2015-09-10,25.249229431152344,25.408480828757018,24.65035409552812,24.733343272285687,251571200,0.02197002706031914,24.980073928833008,26.464500312805175,1
2015-09-11,25.617080688476562,25.617080688476562,25.067551137537496,25.07427980539464,199662000,0.014568811231536749,25.009008407592773,26.41147834777832,1
2015-09-14,25.863811492919922,26.218202875992336,25.762878039722935,26.14867101762368,233453600,0.009631495775954901,25.054316902160643,26.36410545349121,1
2015-09-15,26.08137321472168,26.13744771912597,25.664178765053123,26.00286925080729,173364800,0.00841181980704242,25.133269119262696,26.32304885864258,1
2015-09-16,26.11054229736328,26.139700433924837,25.892972869436985,26.07465378043336,148694000,0.0011183875327982484,25.328185272216796,26.283959846496582,0
2015-09-17,25.552034378051758,26.128480319144057,25.507175450917547,25.942314231404556,256450400,-0.02139013096514364,25.36362361907959,26.247633819580077,0
2015-09-18,25.446617126464844,25.637271868229078,25.092227451778268,25.168487979477092,297141200,-0.004125591333638101,25.432708168029784,26.220363960266113,1
2015-09-21,25.841379165649414,25.877267676484564,25.49371820104041,25.49595994952382,200888000,0.01551334062294707,25.565941047668456,26.186654357910157,0
2015-09-22,25.435394287109375,25.610346458431458,25.238010946124064,25.430907368673534,201384800,-0.015710650578577012,25.590389060974122,26.134196586608887,1
2015-09-23,25.641752243041992,25.73147180261867,25.412968991816815,25.486986045553678,143026800,0.008113023671003194,25.68392143249512,26.08608901977539,1
2015-09-24,25.79427719116211,25.90642622242803,25.204373902756387,25.40175558173138,200878000,0.005948304416735217,25.738426208496094,26.03562843322754,0
2015-09-25,25.72922706604004,26.173337922710438,25.57446087623308,26.117263414665388,224607600,-0.0025218820686457866,25.74964084625244,25.97631996154785,0
2015-09-28,25.22007179260254,25.697825994691254,25.22007179260254,25.536331134475855,208436000,-0.01978898441568555,25.6852668762207,25.901871185302735,0
2015-09-29,24.461942672729492,25.460069935780723,24.192785720478692,25.30754720650309,293461600,-0.03006054566805072,25.523323822021485,25.80131881713867,1
2015-09-30,24.740076065063477,25.018205173145,24.38792818838707,24.710916222809423,265892000,0.011370045137259366,25.386277198791504,25.712223892211913,0
2015-10-01,24.578577041625977,24.587549167630684,24.06941958622165,24.464184574138518,255716400,-0.006527830513244015,25.288931465148927,25.644594535827636,1
2015-10-02,24.758012771606445,24.899321607654304,24.12325072837669,24.226427603641095,232079200,0.0073004930137565704,25.220071029663085,25.580821914672853,1
2015-10-05,24.847734451293945,24.980071173318276,24.464185041372186,24.645865890477733,208258800,0.003623945124965555,25.12070655822754,25.521791076660158,1
2015-10-06,24.966615676879883,25.06306390790795,24.621196470669094,24.814092932725227,192787200,0.004784388927649097,25.07382869720459,25.47286361694336,0
2015-10-07,24.847734451293945,25.069789012562733,24.540447258239688,25.063060345745207,187062400,-0.004761607545231916,24.994426918029784,25.418834419250487,0
2015-10-08,24.560640335083008,24.715406561509567,24.27129559975703,24.715406561509567,247918400,-0.011554136525955494,24.871063232421875,25.360804939270018,1
2015-10-09,25.148298263549805,25.18418506209718,24.558393290241394,24.672785776174173,211064400,0.02392681625761095,24.81297035217285,25.31729751586914,0
2015-10-12,25.031658172607422,25.28960123253007,24.99577138000303,25.285116025176293,121868800,-0.004638090805191508,24.79412899017334,25.276235580444336,1
2015-10-13,25.074283599853516,25.22231944888777,24.82531258391268,24.85671417950354,132197200,0.001702860711510601,24.85536308288574,25.24879810333252,0
2015-10-14,24.719886779785156,25.013716664543725,24.57409271155276,24.962129073655152,177849600,-0.014133876194589612,24.85334415435791,25.23124252319336,1
2015-10-15,25.089982986450195,25.143814045684113,24.782694005441982,24.88138570675293,150694000,0.014971597967337269,24.904484748840332,25.217694969177245,0
2015-10-16,24.90605354309082,25.12137944728802,24.79166106824106,25.072033606715255,156930400,-0.0073307918725455945,24.91928882598877,25.199347381591796,1
2015-10-19,25.060827255249023,25.065312464257488,24.69746372025096,24.852229955552506,119036800,0.006214300948579554,24.94059810638428,25.182345657348634,1
2015-10-20,25.518388748168945,25.608108311660388,24.85671017602895,24.973344410686988,195871200,0.018258036267501332,24.995775413513183,25.15565414428711,0
2015-10-21,25.516145706176758,25.92436807367214,25.50268666001744,25.569976757039264,167180800,-8.7899044658446e-05,25.062616539001464,25.156865425109864,1
2015-10-22,25.906423568725586,25.906423568725586,25.592405971095445,25.643995273146963,166616400,0.015295329750933062,25.197194862365723,25.15803176879883,1
2015-10-23,26.709415435791016,26.743060489612784,26.092595723673156,26.175584917007193,237467600,0.03099585957649542,25.353306579589844,25.175661659240724,0
2015-10-26,25.85707664489746,26.496325688647662,25.77632921713342,26.485111813893756,265335200,-0.0319115479311991,25.435848426818847,25.172611160278322,0
2015-10-27,25.693340301513672,26.1396929069345,25.56773223968678,25.88399328684352,279537600,-0.006332360986991192,25.497754096984863,25.160902786254884,1
2015-10-28,26.752025604248047,26.758755982685184,26.032029124710814,26.22716902919141,342205600,0.041204658106365644,25.70096797943115,25.17332878112793,1
2015-10-29,27.034643173217773,27.070531681932156,26.527729110805993,26.624177338903035,204909200,0.010564342795965631,25.89543399810791,25.198091278076173,0
2015-10-30,26.803617477416992,27.18941040444977,26.792401890203436,27.1378210990291,197461200,-0.008545542632856007,26.08519039154053,25.228820075988768,1
2015-11-02,27.180437088012695,27.22081080445379,26.828289226765772,27.095204447196274,128813200,0.014058535603009181,26.297151374816895,25.2979935836792,1
2015-11-03,27.492216110229492,27.69856993697857,27.07277807674856,27.09296579417976,182076000,0.011470714073038124,26.49453411102295,25.385245628356934,0
2015-11-04,27.364368438720703,27.7725909158316,27.279135776030284,27.61782467787867,179544400,-0.0046503225129682635,26.679356384277344,25.46715950012207,0
2015-11-05,27.238218307495117,27.63692624256414,27.071527737980944,27.447708480518628,158210800,-0.004610014351622449,26.8125358581543,25.5198588180542,1
2015-11-06,27.269756317138672,27.4386999620281,27.170643880773742,27.28101991423142,132169200,0.001157858758877639,26.868569946289064,25.558699226379396,0
2015-11-09,27.159372329711914,27.43869192625671,27.042238859736074,27.247222861839578,135485600,-0.004047853825425718,26.998799514770507,25.593672142028808,0
2015-11-10,26.30339241027832,26.596228681477918,26.143459336143636,26.33267706854822,236511600,-0.03151692568746023,27.059804725646973,25.613902969360353,0
2015-11-11,26.15472412109375,26.44981174975811,25.951991440926772,26.213291721716057,180872000,-0.005652057607842154,27.000074577331542,25.65376983642578,0
2015-11-12,26.06687355041504,26.31465717319497,26.051105548563132,26.188513158379727,130102400,-0.0033588796529442355,26.90329761505127,25.671154289245607,0
2015-11-13,25.305505752563477,26.03309050593874,25.289737747064134,25.949744351965816,183249600,-0.02920825147592121,26.75348644256592,25.682148971557616,1
2015-11-16,25.719974517822266,25.733489456288183,25.00365356321389,25.0892510378034,152426800,0.01637860034537364,26.607440185546874,25.70636745452881,0
2015-11-17,25.609596252441406,25.9159474336029,25.526250129222316,25.88666277806434,110467600,-0.0042915386756846585,26.419178199768066,25.71474109649658,1
2015-11-18,26.4205322265625,26.46558317527937,26.01731987678746,26.075887484986215,186698800,0.03166531663082295,26.324794578552247,25.74902317047119,1
2015-11-19,26.75616455078125,26.97466524569888,26.301143813878102,26.499370380292167,173183200,0.012703465673614023,26.27658920288086,25.77916187286377,1
2015-11-20,26.873300552368164,27.012959518830655,26.771933344024283,26.850773360347215,137148400,0.004377907056319685,26.236943626403807,25.804286270141603,0
2015-11-23,26.524158477783203,26.970170561229907,26.43180177196358,26.86655025567188,129930000,-0.012992154570094061,26.173422241210936,25.81749320983887,1
2015-11-24,26.778696060180664,26.884567696519056,26.382242837981483,26.429546857042165,171212800,0.009596443280591282,26.220952606201173,25.831439666748047,0
2015-11-25,26.587223052978516,26.857533903611337,26.562444515372583,26.853027777546504,85553200,-0.007150199052703865,26.264202499389647,25.84097328186035,0
2015-11-27,26.537660598754883,26.67281685596777,26.49035659616365,26.64578526080855,52185600,-0.0018641455756727154,26.311281204223633,25.860685806274414,1
2015-11-30,26.64803123474121,26.898067838056335,26.52413860478048,26.578200062134822,156721200,0.004159019050515189,26.445533752441406,25.884714088439942,0
2015-12-01,26.43178939819336,26.762919139912682,26.323666453091068,26.749404201420703,139409600,-0.008114739683505623,26.516715240478515,25.896522293090822,0
2015-12-02,26.193021774291992,26.605244669983524,26.14797082421379,26.431794903156916,133546400,-0.009033350724173328,26.575057792663575,25.911674842834472,0
2015-12-03,25.949737548828125,26.307898892106483,25.728985529710997,26.253837418650917,166278000,-0.00928813130307271,26.527978324890135,25.917834548950196,1
2015-12-04,26.812482833862305,26.86203991202769,25.92947111671946,25.970017660801716,231108000,0.03324678268559755,26.533610153198243,25.9381986618042,0
2015-12-07,26.643535614013672,26.999443928947482,26.537664000962682,26.80121736144958,128336800,-0.006301065846660903,26.510633659362792,25.95648483276367,0
2015-12-08,26.632280349731445,26.715624791998106,26.323675966826006,26.47234549971866,137238000,-0.0004224388401480317,26.52144584655762,25.98472900390625,0
2015-12-09,26.044347763061523,26.51063206197819,25.922708156572398,26.499368467113474,185445600,-0.022075938633465575,26.448011016845705,26.01637710571289,1
2015-12-10,26.16823959350586,26.341689336187937,26.019570104075996,26.13895665188963,116850800,0.004756956540875601,26.406112670898438,26.044940376281737,0
2015-12-11,25.494720458984375,25.992540822311103,25.420384848355226,25.947489874490497,187544800,-0.025738037597631602,26.301818656921387,26.063263244628907,0
2015-12-14,25.33704376220703,25.382094715964918,24.731098638236222,25.269465612986476,257274800,-0.006184680354939021,26.17071990966797,26.07484386444092,0
2015-12-15,24.888771057128906,25.409118521842476,24.85723505545938,25.215396386682134,213292400,-0.017692383897870978,26.016418075561525,26.075664596557615,1
2015-12-16,25.080242156982422,25.226660301473622,24.508087955539885,25.019423211298896,224954000,0.007693071683371633,25.905140113830566,26.077937126159668,0
2015-12-17,24.54863739013672,25.28523088788774,24.54863739013672,25.233420749936244,179091200,-0.021196157657421333,25.765030097961425,26.071955184936524,0
2015-12-18,23.884124755859375,24.670275329617848,23.83456768085976,24.532869419732833,385813200,-0.02706922684614399,25.472194290161134,26.058424873352052,1
2015-12-21,24.176958084106445,24.185968616497497,23.780503251816764,24.1656944889718,190362400,0.012260584435912047,25.22553653717041,26.038998069763185,0
